id,modelname,makeID
33,12,46
34,15,46
35,16,46
36,17,46
37,18i/Sportwagon,46
39,"Alliance/Encore GTA, Convertible",46
41,Alpine,46
32,Dauphine/10/R-8 Caravelle,46
38,Fuego,46
31,LeCar,46
44,Medallion **,46
398,Other (automobile),46
45,Premier**,46
399,Unknown (automobile),46
