id,modelname,makeID
35,FR-S,67
36,iA,67
37,iM,67
34,iQ (2012 on.  See Toyota for 2010-2011),67
398,Other (automobile),67
32,tC (2012 on.  See Toyota for 2005-2011),67
399,Unknown (automobile),67
31,xB (2012 on.  See Toyota for 2004-2011),67
33,xD (2012 on.  See Toyota for 2007-2011),67
