id,modelname,makeID
981,Bus**: Conventional (Engine out front),88
982,"Bus: Front engine, Flat front",88
983,"Bus: Rear engine,Flat front",88
881,Medium/Heavy - CBE,88
890,Medium/Heavy – COE entry position unknown,88
883,Medium/Heavy – COE high entry,88
882,Medium/Heavy – COE low entry,88
884,Medium/Heavy – Unknown engine location,88
850,Motor Home,88
988,Other (bus),88
898,Other (medium/heavy truck),88
998,Other (vehicle),88
989,Unknown (bus),88
999,Unknown (IVECO/MAGIRUS),88
