id,modelname,makeID
3,Ambassador,1
5,AMX,1
9,Eagle,1
10,Eagle SX-4,1
7,Hornet/Concord,1
6,Javelin,1
398,Other (automobile),1
4,Pacer,1
1,Rambler/American,1
2,Rebel/Matador/Marlin,1
8,Spirit/Gremlin,1
399,Unknown (automobile),1
