id,modelname,makeID
402,Defender,62
427,Defender,62
401,"Discovery (For 2017 on, see model 425)",62
425,"Discovery (For model years 1994-2004, see model 401)",62
405,Discovery Sport,62
422,Freelander (2002-03 only; see 403 for 2004 on),62
403,Freelander (2004 on; see 422 for 2002-03.),62
424,LR2,62
423,LR3/LR4,62
498,Other (light truck),62
421,Range Rover,62
404,Range Rover Evoque,62
499,Unknown (light truck),62
426,Velar,62
